Название;Артист;Продолжительность(мс);Наличие мата;Дата релиза;Жанр;Количество треков у артиста;Количество лайков артиста;Количество лайков альбома;ID трека;ID артиста;Язык
Jet;Paul McCartney;259890;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113701;1814;en
Drive My Car;Paul McCartney;145430;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113702;1814;en
Helter Skelter;Paul McCartney;232600;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113703;1814;en
Flaming Pie;Paul McCartney;148480;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113704;1814;en
Let It Be;Paul McCartney;234500;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113706;1814;en
Paperback Writer;Paul McCartney;208880;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113708;1814;en
Only Mama Knows;Paul McCartney;220550;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113710;1814;en
Calico Skies;Paul McCartney;159190;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113711;1814;en
Mrs. Vandebilt;Paul McCartney;280150;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113712;1814;en
Dance Tonight;Paul McCartney;182070;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113713;1814;en
Let Me Roll It;Paul McCartney;351370;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113715;1814;en
Yesterday;Paul McCartney;137270;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113716;1814;en
A Day In The Life/Give Peace A Chance;Paul McCartney;344000;False;2009-11-17T00:00:00+03:00;rock;850;88968;169;113717;1814;en
Strawberry Avalanche;Owl City;196120;False;2010-01-26T00:00:00+03:00;pop;115;9051;598;113729;41814;en
Antes & Depois;Klepht;224100;False;2009-04-06T00:00:00+04:00;pop;3;3;1;113730;41878;pt
Love Theme (The Falling In Love);Burt Bacharach;98420;False;2013-02-05T00:00:00+04:00;soundtrack;355;637;5;113733;578;en
Open Your Heart;Vanessa Williams;227080;False;2013-02-05T00:00:00+04:00;soundtrack;139;3006;5;113736;555;en
On My Way;Dionne Warwick;197450;False;2013-02-05T00:00:00+04:00;soundtrack;605;7050;5;113738;16096;en
Mass Love;Burt Bacharach;89860;False;2013-02-05T00:00:00+04:00;soundtrack;355;637;5;113739;578;en
The Book Tour (On My Way - Reprised);Dionne Warwick;339510;False;2013-02-05T00:00:00+04:00;soundtrack;605;7050;5;113741;16096;en
Den första gång;Mikael Samuelson;298990;False;2009-11-13T00:00:00+03:00;musical;166;1;1;113768;36439;sv
Nattens musik;Mikael Samuelson;325350;True;2009-11-13T00:00:00+03:00;musical;166;1;1;113773;36439;sv
Fill In The Words;Robert Klein;244680;False;2010-08-31T00:00:00+04:00;vocal;20;0;1;113774;41886;en
Just For Tonight;Lucie Arnaz;206990;False;2010-08-31T00:00:00+04:00;vocal;29;0;1;113775;39848;en
If He Really Knew Me (Reprise);Lucie Arnaz;112320;False;2010-08-31T00:00:00+04:00;vocal;29;0;1;113777;39848;en
If He Really Knew Me;Lucie Arnaz;214300;False;2010-08-31T00:00:00+04:00;vocal;29;0;1;113778;39848;en
I Still Believe In Love;Lucie Arnaz;184650;False;2010-08-31T00:00:00+04:00;vocal;29;0;1;113779;39848;en
When You're In My Arms;Lucie Arnaz;246930;False;2010-08-31T00:00:00+04:00;vocal;29;0;1;113780;39848;en
Fallin';Robert Klein;162690;False;2010-08-31T00:00:00+04:00;vocal;20;0;1;113781;41886;en
Right;Lucie Arnaz;203780;False;2010-08-31T00:00:00+04:00;vocal;29;0;1;113782;39848;en
They're Playing Our Song (The Bows);Lucie Arnaz;80080;False;2018-06-01T00:00:00+03:00;musical;29;0;174;113783;39848;en
Workin' It Out;Lucie Arnaz;212810;False;2010-08-31T00:00:00+04:00;vocal;29;0;1;113784;39848;en
They're Playing My Song (His);Robert Klein;98920;False;2010-08-31T00:00:00+04:00;vocal;20;0;1;113785;41886;en
Can't Speak French;Girls Aloud;242690;False;2013-05-27T00:00:00+04:00;pop;108;1319;92;113786;6875;en
Let Me Blow Ya Mind;Eve;230090;True;2005-02-11T00:00:00+03:00;rock;233;1933;45;113787;15962;en
Case Of The Ex;Mya;236170;False;2009-01-01T00:00:00+03:00;pop;262;6659;46;113788;12266;en
Stop! In The Name Of Love;The Supremes;174150;False;1965-07-23T00:00:00+03:00;pop;917;11741;9;113789;970;en
We Are Family;Sister Sledge;196200;False;2009-01-01T00:00:00+03:00;pop;170;10363;46;113790;41888;en
The Metre;Powderfinger;273300;False;2020-09-04T00:00:00+03:00;rock;120;94;9;113791;17031;en
Whatever Makes You Happy;Powderfinger;148860;False;2020-09-04T00:00:00+03:00;rock;120;94;9;113792;17031;en
Up & Down & Back Again;Powderfinger;264630;False;2020-09-04T00:00:00+03:00;rock;120;94;9;113793;17031;en
Odyssey # 5;Powderfinger;104690;False;2020-09-04T00:00:00+03:00;rock;120;94;9;113794;17031;en
We Should Be Together Now;Powderfinger;222200;False;2020-09-04T00:00:00+03:00;rock;120;94;9;113795;17031;en
These Days;Powderfinger;298530;False;2020-09-04T00:00:00+03:00;rock;120;94;9;113796;17031;en
Over My Head;Powderfinger;96990;False;2018-10-12T00:00:00+03:00;rock;120;94;8;113797;17031;en
Lemon Sunrise;Powderfinger;214700;False;2018-10-12T00:00:00+03:00;rock;120;94;8;113798;17031;en
Celebrity Head;Powderfinger;140860;False;2018-10-12T00:00:00+03:00;rock;120;94;8;113799;17031;en
Private Man;Powderfinger;220590;False;2018-10-12T00:00:00+03:00;rock;120;94;8;113800;17031;en
Capoicity;Powderfinger;344550;False;2018-10-12T00:00:00+03:00;rock;120;94;8;113801;17031;en
Trading Places;Powderfinger;267000;False;2018-10-12T00:00:00+03:00;rock;120;94;8;113802;17031;en
Hindley Street;Powderfinger;221180;False;2018-10-12T00:00:00+03:00;rock;120;94;8;113803;17031;en
Good Day Ray;Powderfinger;118080;False;2018-10-12T00:00:00+03:00;rock;120;94;8;113804;17031;en
Not If You Were The Last Dandy On Earth;The Brian Jonestown Massacre;165400;False;2008-01-24T00:00:00+03:00;soundtrack;20;3206;570;113806;41900;en
Tell Me Now So I Know;Holly Golightly;120630;False;2008-01-24T00:00:00+03:00;soundtrack;285;228;570;113807;41892;en
There Is An End;The Greenhornes;184890;False;2008-06-02T00:00:00+04:00;rock;59;352;85;113808;41901;en
Dopesmoker;Sleep;234840;True;2008-01-24T00:00:00+03:00;soundtrack;42;2857;570;113813;41895;en
The Girl Can't Help It;Little Richard;152850;False;1959-01-01T00:00:00+03:00;rock;994;233481;4;113838;764;en
Bo Diddley;Bo Diddley;148290;False;2018-08-31T00:00:00+03:00;rnr;795;18853;28;113840;9347;en
He Will Break Your Heart;Jerry Butler;171630;False;2017-09-29T00:00:00+03:00;rnb;451;142;1;113841;3295;en
Fannie Mae;Buster Brown;176000;False;2009-02-04T00:00:00+03:00;electronics;108;7;;113842;41918;en
On The Sunny Side Of The Street;Frankie Laine;164410;False;2006-08-29T00:00:00+04:00;soundtrack;1622;536;2;113844;2974;en
The Christmas Song;Mel Torme;199990;False;2010-12-07T00:00:00+03:00;;1856;2029;69;113876;1548;en
Shaft's Cab Ride;Isaac Hayes;67770;False;2009-11-03T00:00:00+03:00;funk;229;3088;148;113879;2237;en
Do Your Thing;Isaac Hayes;1167670;False;2009-11-03T00:00:00+03:00;funk;229;3088;148;113886;2237;en
Theme From Shaft;Isaac Hayes;279200;False;2009-11-03T00:00:00+03:00;funk;229;3088;148;113887;2237;en
Theme From Shaft;Isaac Hayes;284390;False;2009-11-03T00:00:00+03:00;funk;229;3088;148;113889;2237;en
Soulsville;Isaac Hayes;228440;False;2009-11-03T00:00:00+03:00;funk;229;3088;148;113891;2237;en
Evolet;Harald Kloser;163940;False;2008-03-04T00:00:00+03:00;films;105;63;21;113936;41954;en
La Vie Boheme B;Anthony Rapp;114520;False;2005-08-30T00:00:00+04:00;soundtrack;37;13;53;113948;640715;en
Without You;Daphne Rubin-Vega;261450;False;2005-08-30T00:00:00+04:00;soundtrack;42;5;53;113949;216382;en
I'll Cover You;Wilson Jermaine Heredia;148580;False;2005-08-30T00:00:00+04:00;soundtrack;9;0;53;113950;4280976;en
Will I?;Gilles Chiasson;149780;False;2005-08-30T00:00:00+04:00;soundtrack;2;0;53;113951;4280979;en
Out Tonight;Daphne Rubin-Vega;228750;False;2005-08-30T00:00:00+04:00;soundtrack;42;5;53;113952;216382;en
Take Me Or Leave Me;Idina Menzel;223190;False;2005-08-30T00:00:00+04:00;soundtrack;192;1925;53;113953;41694;en
What You Own;Anthony Rapp;236170;False;2005-08-30T00:00:00+04:00;soundtrack;37;13;53;113954;640715;en
Tango: Maureen;"Original Broadway Cast ""Rent""";189640;False;2005-08-30T00:00:00+04:00;soundtrack;4;9;53;113955;41955;en
Rent;Anthony Rapp;265400;False;2005-08-30T00:00:00+04:00;soundtrack;37;13;53;113956;640715;en
Another Day;Daphne Rubin-Vega;284330;False;2005-08-30T00:00:00+04:00;soundtrack;42;5;53;113957;216382;en
Santa Fe;Wilson Jermaine Heredia;192910;False;2005-08-30T00:00:00+04:00;soundtrack;9;0;53;113959;4280976;en
Seasons Of Love;"Original Broadway Cast ""Rent""";246200;False;2005-08-30T00:00:00+04:00;soundtrack;4;9;53;113960;41955;en
Light My Candle;Daphne Rubin-Vega;245310;False;2005-08-30T00:00:00+04:00;soundtrack;42;5;53;113961;216382;en
One Song Glory;Adam Pascal;163840;False;2005-08-30T00:00:00+04:00;soundtrack;72;12;53;113962;91508;en
I'll Cover You (Reprise);Jesse L. Martin;170940;False;2005-08-30T00:00:00+04:00;soundtrack;20;0;53;113963;4280973;en
Today 4 U;"Original Broadway Cast ""Rent""";139930;False;2005-08-30T00:00:00+04:00;soundtrack;4;9;53;113964;41955;en
Life Support;Wilson Jermaine Heredia;118590;False;2005-08-30T00:00:00+04:00;soundtrack;9;0;53;113965;4280976;en
La Vie Boheme;"Original Broadway Cast ""Rent""";265270;False;2005-08-30T00:00:00+04:00;soundtrack;4;9;53;113966;41955;en
I Should Tell You;Adam Pascal;180970;False;2005-08-30T00:00:00+04:00;soundtrack;72;12;53;113967;91508;en
Everyday People;Sly & The Family Stone;141090;False;2008-11-24T00:00:00+03:00;films;274;6052;36;113978;23952;en
Hello, Hello;The Sopwith Camel;144240;False;2008-11-24T00:00:00+03:00;films;1;0;36;113979;41959;en
Rock The Boat;The Hues Corporation;198290;False;2008-11-24T00:00:00+03:00;films;12;463;36;113988;171293;en
Tough Love;Forever The Sickest Kids;178570;False;2009-11-17T00:00:00+03:00;pop;52;440;12;113998;30330;en
What Do You Want From Me;Forever The Sickest Kids;157200;False;2009-11-17T00:00:00+03:00;pop;52;440;12;113999;30330;en
Take It Slow;Forever The Sickest Kids;165640;False;2009-11-17T00:00:00+03:00;pop;52;440;12;114000;30330;en
Do Or Die;Forever The Sickest Kids;197480;False;2009-11-17T00:00:00+03:00;pop;52;440;12;114001;30330;en
She Likes (Bittersweet Love);Forever The Sickest Kids;169560;False;2009-11-17T00:00:00+03:00;pop;52;440;12;114002;30330;en
Hip Hop Chick;Forever The Sickest Kids;168090;False;2009-11-17T00:00:00+03:00;pop;52;440;12;114003;30330;en
Hawkbot;Forever The Sickest Kids;218720;False;2009-11-17T00:00:00+03:00;pop;52;440;12;114004;30330;en
In A Little While;Allen Case;158720;False;1996-02-01T00:00:00+03:00;classical;19;1;3;114005;41981;en
Happily Ever After;Carol Burnett;239280;False;1996-02-01T00:00:00+03:00;classical;110;1;3;114013;39956;en
Yesterday I Loved You;Allen Case;166160;False;1996-02-01T00:00:00+03:00;classical;19;1;3;114014;41981;en
Many Moons Ago;Harry Snow;189170;False;1996-02-01T00:00:00+03:00;classical;8;1;3;114016;41976;en
"Finale ""Once Upon A Mattress""";Joe Bova;123970;False;1996-02-01T00:00:00+03:00;classical;16;0;3;114019;40052;en
Close Every Door;Gary Bond;197920;False;2007-10-16T00:00:00+04:00;classical;22;0;2;114022;41987;en
One More Angel In Heaven;"""Joseph & The Amazing Technicolor Dreamcoat""  1974 London Cast";260620;False;2007-10-16T00:00:00+04:00;classical;11;0;2;114025;5611412;en
Every Once In A While;Destry Rides Again Male Ensemble;169740;False;2015-06-30T00:00:00+03:00;soundtrack;3;0;1;114040;41991;es
Information;Black Daniel;223320;False;2013-09-27T00:00:00+04:00;alternative;44;3;;114072;41998;en
Gimme What You Got;Black Daniel;192330;False;2013-09-27T00:00:00+04:00;alternative;44;3;;114073;41998;en
The Actress Hasn't Learned The Lines (You'd Like To Hear);Patti LuPone;141270;False;2007-10-16T00:00:00+04:00;soundtrack;146;35;71;114080;27161;en
Tear It Up;Hollywood Undead;194740;True;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114086;42004;en
Everywhere I Go;Hollywood Undead;224780;True;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114087;42004;en
Immigrant Song;Hollywood Undead;160180;False;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114088;42004;en
Shout At The Devil;Hollywood Undead;201010;False;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114089;42004;en
Black Dahlia;Hollywood Undead;235180;True;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114090;42004;en
Dove And Grenade;Hollywood Undead;174340;True;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114091;42004;en
California;Hollywood Undead;200380;True;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114092;42004;en
Everywhere I Go;Hollywood Undead;210910;True;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114093;42004;en
Sell Your Soul;Hollywood Undead;203670;True;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114094;42004;en
Undead;Hollywood Undead;288150;True;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114095;42004;en
No. 5;Hollywood Undead;209940;True;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114096;42004;en
Bad Town;Hollywood Undead;164720;False;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114097;42004;en
El Urgencia;Hollywood Undead;224280;True;2009-11-10T00:00:00+03:00;alternativemetal;130;475095;2847;114098;42004;en
If My Friends Could See Me Now;Shirley Maclaine;148000;False;1976-11-26T00:00:00+03:00;pop;35;1;;114133;42020;en
My Personal Property;Shirley Maclaine;141660;False;1976-11-26T00:00:00+03:00;pop;35;1;;114139;42020;en
I Have Dreamed;Peabo Bryson;216680;False;2014-01-06T00:00:00+04:00;classical;205;839;7;114191;27250;en
High Flying, Adored;Patti LuPone;225800;False;1996-09-24T00:00:00+04:00;soundtrack;146;35;27;114193;27161;en
All I Ask Of You;Cliff Richard;252700;False;1988-11-07T00:00:00+03:00;pop;2808;4578;52;114194;13425;en
Our Last Summer;Paul Clarkson;160310;False;1999-11-01T00:00:00+03:00;musical;7;2;387;114196;39921;en
Not While I'm Around;Donny Osmond;250930;False;2001-03-01T00:00:00+03:00;classical;233;141;8;114197;13304;en
One World;Anthrax;355660;True;2013-10-14T00:00:00+04:00;thrashmetal;193;32656;642;114201;15243;en
Indians;Anthrax;339480;False;2013-10-14T00:00:00+04:00;thrashmetal;193;32656;642;114202;15243;en
I Am The Law;Anthrax;363590;False;2013-10-14T00:00:00+04:00;thrashmetal;193;32656;642;114203;15243;en
Imitation Of Life;Anthrax;262800;False;2013-10-14T00:00:00+04:00;thrashmetal;193;32656;642;114204;15243;en
One World;Anthrax;355440;False;2013-10-14T00:00:00+04:00;thrashmetal;193;32656;642;114205;15243;en
Imitation Of Life;Anthrax;266860;False;2013-10-14T00:00:00+04:00;thrashmetal;193;32656;642;114207;15243;en
I'm The Man;Anthrax;184790;False;2013-10-14T00:00:00+04:00;thrashmetal;193;32656;642;114208;15243;en
Medley: A.D.I. / Horror Of It All;Anthrax;469160;True;2013-10-14T00:00:00+04:00;thrashmetal;193;32656;642;114209;15243;en
All By Myself;Sheryl Crow;288490;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114221;7507;en
Reach Around Jerk;Sheryl Crow;241760;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114222;7507;en
Killer Life;Sheryl Crow;297660;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114223;7507;en
Volvo Cowgirl 99;Sheryl Crow;124680;True;1993-08-03T00:00:00+04:00;pop;339;3520;299;114224;7507;en
No One Said It Would Be Easy;Sheryl Crow;328850;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114225;7507;en
What I Can Do For You;Sheryl Crow;255130;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114226;7507;en
The Na-Na Song;Sheryl Crow;191340;True;1993-08-03T00:00:00+04:00;pop;339;3520;299;114227;7507;en
Solidify;Sheryl Crow;247950;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114228;7507;en
D'yer Mak'er;Sheryl Crow;260640;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114229;7507;en
Coffee Shop;Sheryl Crow;264540;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114230;7507;en
Essential Trip Of Hereness;Sheryl Crow;330000;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114231;7507;en
On The Outside;Sheryl Crow;277310;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114232;7507;en
Can't Cry Anymore;Sheryl Crow;221840;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114233;7507;en
You Want More;Sheryl Crow;360620;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114234;7507;en
We Do What We Can;Sheryl Crow;339200;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114235;7507;en
I Shall Believe;Sheryl Crow;275330;False;1993-08-03T00:00:00+04:00;pop;339;3520;299;114236;7507;en
Det lönar sig inte med tårar i år;Ewa Roos;154170;False;1976-01-01T00:00:00+03:00;estrada;28;0;1;114270;39755;sv
Man är jämt på glatt humör när solen skiner;Ewa Roos;153260;False;1976-01-01T00:00:00+03:00;estrada;28;0;1;114276;39755;sv
Vilken härlig dag;Ewa Roos;145710;False;1976-01-01T00:00:00+03:00;estrada;28;0;1;114283;39755;sv
Come Together;Ike & Tina Turner;216260;False;1970-09-04T00:00:00+03:00;rock;1117;308;366;114286;42082;en
I've Been Loving You Too Long;Ike & Tina Turner;340620;False;1970-09-04T00:00:00+03:00;rock;1117;308;366;114288;42082;en
You Gotta Move;The Rolling Stones;138680;False;1970-09-04T00:00:00+03:00;rock;546;623258;366;114289;6601;en
That's Wrong Little Mama;B.B. King;251050;False;1970-09-04T00:00:00+03:00;rock;1596;679721;366;114290;602;en
(I Can't Get No) Satisfaction;The Rolling Stones;340680;False;1970-09-04T00:00:00+03:00;rock;546;623258;366;114291;6601;en
Jumpin' Jack Flash;The Rolling Stones;243170;False;1970-09-04T00:00:00+03:00;rock;546;623258;113;114292;6601;en
Everyday I Have The Blues;B.B. King;147170;False;1970-09-04T00:00:00+03:00;rock;1596;679721;366;114293;602;en
Little Queenie;The Rolling Stones;273310;False;1970-09-04T00:00:00+03:00;rock;546;623258;113;114294;6601;en
How Blue Can You Get;B.B. King;330550;False;1970-09-04T00:00:00+03:00;rock;1596;679721;366;114295;602;en
Sympathy For The Devil;The Rolling Stones;411920;False;1970-09-04T00:00:00+03:00;rock;546;623258;113;114296;6601;en
Prodigal Son;The Rolling Stones;244060;False;1970-09-04T00:00:00+03:00;rock;546;623258;366;114297;6601;en
Proud Mary;Ike & Tina Turner;187080;False;1970-09-04T00:00:00+03:00;rock;1117;308;366;114298;42082;en
Under My Thumb;The Rolling Stones;218090;False;1970-09-04T00:00:00+03:00;rock;546;623258;366;114299;6601;en
Street Fighting Man;The Rolling Stones;244450;False;1970-09-04T00:00:00+03:00;rock;546;623258;113;114300;6601;en
Carol;The Rolling Stones;226530;False;1970-09-04T00:00:00+03:00;rock;546;623258;113;114301;6601;en
Love In Vain;The Rolling Stones;296410;False;1970-09-04T00:00:00+03:00;rock;546;623258;113;114303;6601;en
Live With Me;The Rolling Stones;182670;False;1970-09-04T00:00:00+03:00;rock;546;623258;113;114304;6601;en
Son Of A Preacher Man;Ike & Tina Turner;169690;False;1970-09-04T00:00:00+03:00;rock;1117;308;366;114305;42082;en
Land Of A Thousand Dances;Ike & Tina Turner;160330;False;1970-09-04T00:00:00+03:00;rock;1117;308;366;114306;42082;tl
Why I Sing The Blues;B.B. King;316890;False;1970-09-04T00:00:00+03:00;rock;1596;679721;366;114307;602;en
Please Accept My Love;B.B. King;290500;False;1970-09-04T00:00:00+03:00;rock;1596;679721;366;114308;602;en
I'm Free;The Rolling Stones;167620;False;1970-09-04T00:00:00+03:00;rock;546;623258;366;114309;6601;en
Midnight Rambler;The Rolling Stones;544380;False;1972-01-11T00:00:00+03:00;rock;546;623258;6058;114310;6601;en
Honky Tonk Women;The Rolling Stones;214290;False;1970-09-04T00:00:00+03:00;rock;546;623258;113;114311;6601;en
Stray Cat Blues;The Rolling Stones;227160;False;1970-09-04T00:00:00+03:00;rock;546;623258;113;114312;6601;en
Favorite Girl;Justin Bieber;256800;False;2010-12-07T00:00:00+03:00;pop;231;312907;1958;114313;38071;en
Down To Earth;Justin Bieber;245760;False;2010-12-07T00:00:00+03:00;pop;231;312907;1958;114314;38071;en
First Dance;Justin Bieber;222330;False;2010-12-07T00:00:00+03:00;pop;231;312907;1958;114315;38071;en
Common Denominator;Justin Bieber;248920;False;2010-12-07T00:00:00+03:00;pop;231;312907;1958;114316;38071;en
Love Me;Justin Bieber;191550;False;2010-12-07T00:00:00+03:00;pop;231;312907;1958;114317;38071;en
Bigger;Justin Bieber;197800;False;2010-12-07T00:00:00+03:00;pop;231;312907;1958;114318;38071;en
One Less Lonely Girl;Justin Bieber;229100;False;2010-12-07T00:00:00+03:00;pop;231;312907;1958;114319;38071;en
